,Airline,Source,Destination,Duration,Total stops,Price,Date,Year,Month,Day
2910,American Airlines,NYC,PAR,11h 50m ,1 stop ,383.73,2022-04-05,2022,4,5
2911,American Airlines,NYC,PAR,12h 05m ,1 stop ,383.73,2022-04-05,2022,4,5
2912,French Bee,NYC,PAR,7h 25m ,nonstop ,257.87,2022-04-10,2022,4,10
2913,Lufthansa,NYC,PAR,7h 05m ,nonstop ,423.73,2022-04-10,2022,4,10
2914,American Airlines,NYC,PAR,7h 10m ,nonstop ,423.73,2022-04-10,2022,4,10
2915,Delta,NYC,PAR,7h 30m ,nonstop ,423.73,2022-04-10,2022,4,10
2916,Air France,NYC,PAR,7h 25m ,nonstop ,436.27,2022-04-10,2022,4,10
2917,JetBlue,NYC,PAR,7h 10m ,nonstop ,498.67,2022-04-10,2022,4,10
2918,SAS,NYC,PAR,10h 45m ,1 stop ,350.67,2022-04-10,2022,4,10
2919,Air France,NYC,PAR,10h 16m ,1 stop ,429.87,2022-04-10,2022,4,10
2920,"LEVEL, Vueling",NYC,PAR,13h 45m ,1 stop ,441.33,2022-04-10,2022,4,10
2921,Lufthansa,NYC,PAR,10h 55m ,1 stop ,442.13,2022-04-10,2022,4,10
2922,American Airlines,NYC,PAR,9h 25m ,1 stop ,445.07,2022-04-10,2022,4,10
2923,American Airlines,NYC,PAR,9h 30m ,1 stop ,445.07,2022-04-10,2022,4,10
2924,American Airlines,NYC,PAR,9h 40m ,1 stop ,445.07,2022-04-10,2022,4,10
2925,American Airlines,NYC,PAR,9h 45m ,1 stop ,445.07,2022-04-10,2022,4,10
2926,American Airlines,NYC,PAR,9h 50m ,1 stop ,445.07,2022-04-10,2022,4,10
2927,American Airlines,NYC,PAR,10h 15m ,1 stop ,445.07,2022-04-10,2022,4,10
2928,American Airlines,NYC,PAR,10h 25m ,1 stop ,445.07,2022-04-10,2022,4,10
2929,KLM,NYC,PAR,9h 40m ,1 stop ,449.33,2022-04-10,2022,4,10
2930,"LEVEL, Vueling",NYC,PAR,13h 45m ,1 stop ,441.33,2022-04-10,2022,4,10
2931,American Airlines,NYC,PAR,11h 05m ,1 stop ,445.07,2022-04-10,2022,4,10
2932,Lufthansa,NYC,PAR,10h 30m ,1 stop ,460.53,2022-04-10,2022,4,10
2933,SWISS,NYC,PAR,10h 45m ,1 stop ,568.8,2022-04-10,2022,4,10
2934,KLM,NYC,PAR,10h 10m ,1 stop ,577.6,2022-04-10,2022,4,10
2935,Aer Lingus,NYC,PAR,9h 35m ,1 stop ,753.6,2022-04-10,2022,4,10
2936,Austrian Airlines,NYC,PAR,14h 05m ,2 stops ,644.53,2022-04-10,2022,4,10
2937,Air Senegal,NYC,PAR,26h 45m ,1 stop ,461.87,2022-04-10,2022,4,10
2938,"Vueling, easyJet",NYC,PAR,16h 05m ,1 stop ,258.4,2022-04-10,2022,4,10
2939,Vueling,NYC,PAR,11h 50m ,1 stop ,285.6,2022-04-10,2022,4,10
2940,"Finnair, Ryanair",NYC,PAR,12h 10m ,1 stop ,285.87,2022-04-10,2022,4,10
2941,Vueling,NYC,PAR,13h 45m ,1 stop ,299.47,2022-04-10,2022,4,10
2942,Air Europa,NYC,PAR,15h 10m ,1 stop ,299.47,2022-04-10,2022,4,10
2943,Iberia,NYC,PAR,14h 05m ,1 stop ,313.87,2022-04-10,2022,4,10
2944,SAS,NYC,PAR,12h 25m ,1 stop ,338.67,2022-04-10,2022,4,10
2945,SAS,NYC,PAR,10h 45m ,1 stop ,350.67,2022-04-10,2022,4,10
2946,"Iberia, Transavia",NYC,PAR,17h 10m ,1 stop ,296.53,2022-04-10,2022,4,10
2947,"Iberia, Transavia",NYC,PAR,19h 50m ,1 stop ,296.53,2022-04-10,2022,4,10
2948,Vueling,NYC,PAR,15h 10m ,1 stop ,307.47,2022-04-10,2022,4,10
2949,Iberia,NYC,PAR,19h 15m ,1 stop ,312.53,2022-04-10,2022,4,10
2950,"Air Europa, easyJet",NYC,PAR,18h 45m ,1 stop ,368.8,2022-04-10,2022,4,10
2951,"Air Europa, Ryanair",NYC,PAR,10h 35m ,1 stop ,369.6,2022-04-10,2022,4,10
2952,Vueling,NYC,PAR,18h 05m ,1 stop ,369.87,2022-04-10,2022,4,10
2953,Vueling,NYC,PAR,18h 15m ,1 stop ,369.87,2022-04-10,2022,4,10
2954,TAP AIR PORTUGAL,NYC,PAR,14h 35m ,1 stop ,370.4,2022-04-10,2022,4,10
2955,TAP AIR PORTUGAL,NYC,PAR,20h 05m ,1 stop ,370.4,2022-04-10,2022,4,10
2956,TAP AIR PORTUGAL,NYC,PAR,10h 50m ,1 stop ,371.73,2022-04-10,2022,4,10
2957,TAP AIR PORTUGAL,NYC,PAR,14h 00m ,1 stop ,371.73,2022-04-10,2022,4,10
2958,TAP AIR PORTUGAL,NYC,PAR,15h 15m ,1 stop ,371.73,2022-04-10,2022,4,10
2959,"Vueling, Air France",NYC,PAR,13h 10m ,1 stop ,372.0,2022-04-10,2022,4,10
2960,TAP AIR PORTUGAL,NYC,PAR,11h 30m ,1 stop ,373.6,2022-04-10,2022,4,10
2961,TAP AIR PORTUGAL,NYC,PAR,11h 50m ,1 stop ,373.6,2022-04-10,2022,4,10
2962,TAP AIR PORTUGAL,NYC,PAR,14h 10m ,1 stop ,373.6,2022-04-10,2022,4,10
2963,TAP AIR PORTUGAL,NYC,PAR,15h 00m ,1 stop ,373.6,2022-04-10,2022,4,10
2964,TAP AIR PORTUGAL,NYC,PAR,16h 10m ,1 stop ,373.6,2022-04-10,2022,4,10
2965,TAP AIR PORTUGAL,NYC,PAR,16h 15m ,1 stop ,373.6,2022-04-10,2022,4,10
2966,TAP AIR PORTUGAL,NYC,PAR,16h 40m ,1 stop ,373.6,2022-04-10,2022,4,10
2967,TAP AIR PORTUGAL,NYC,PAR,17h 40m ,1 stop ,373.6,2022-04-10,2022,4,10
2968,TAP AIR PORTUGAL,NYC,PAR,18h 00m ,1 stop ,373.6,2022-04-10,2022,4,10
2969,TAP AIR PORTUGAL,NYC,PAR,19h 00m ,1 stop ,373.6,2022-04-10,2022,4,10
2970,Vueling,NYC,PAR,17h 05m ,1 stop ,390.67,2022-04-10,2022,4,10
2971,"Iberia, Air France",NYC,PAR,17h 25m ,1 stop ,404.8,2022-04-10,2022,4,10
2972,TAP AIR PORTUGAL,NYC,PAR,19h 20m ,1 stop ,407.47,2022-04-10,2022,4,10
2973,TAP AIR PORTUGAL,NYC,PAR,20h 35m ,1 stop ,407.47,2022-04-10,2022,4,10
2974,Air France,NYC,PAR,11h 05m ,1 stop ,420.8,2022-04-10,2022,4,10
2975,Air Canada,NYC,PAR,9h 55m ,1 stop ,424.8,2022-04-10,2022,4,10
2976,Air Canada,NYC,PAR,10h 05m ,1 stop ,424.8,2022-04-10,2022,4,10
2977,Air Canada,NYC,PAR,11h 50m ,1 stop ,424.8,2022-04-10,2022,4,10
2978,Air Canada,NYC,PAR,12h 00m ,1 stop ,424.8,2022-04-10,2022,4,10
2979,Air Canada,NYC,PAR,13h 04m ,1 stop ,424.8,2022-04-10,2022,4,10
2980,Air Canada,NYC,PAR,14h 50m ,1 stop ,424.8,2022-04-10,2022,4,10
2981,Air Canada,NYC,PAR,16h 50m ,1 stop ,424.8,2022-04-10,2022,4,10
2982,Air Canada,NYC,PAR,16h 50m ,1 stop ,424.8,2022-04-10,2022,4,10
2983,Air Canada,NYC,PAR,19h 05m ,1 stop ,424.8,2022-04-10,2022,4,10
2984,Air Canada,NYC,PAR,19h 29m ,1 stop ,424.8,2022-04-10,2022,4,10
2985,American Airlines,NYC,PAR,11h 35m ,1 stop ,425.33,2022-04-10,2022,4,10
2986,American Airlines,NYC,PAR,12h 04m ,1 stop ,425.33,2022-04-10,2022,4,10
2987,United Airlines,NYC,PAR,12h 30m ,1 stop ,425.33,2022-04-10,2022,4,10
2988,United Airlines,NYC,PAR,13h 30m ,1 stop ,425.33,2022-04-10,2022,4,10
2989,American Airlines,NYC,PAR,13h 35m ,1 stop ,425.33,2022-04-10,2022,4,10
2990,American Airlines,NYC,PAR,13h 41m ,1 stop ,425.33,2022-04-10,2022,4,10
2991,American Airlines,NYC,PAR,13h 59m ,1 stop ,425.33,2022-04-10,2022,4,10
2992,United Airlines,NYC,PAR,14h 30m ,1 stop ,425.33,2022-04-10,2022,4,10
2993,United Airlines,NYC,PAR,15h 30m ,1 stop ,425.33,2022-04-10,2022,4,10
2994,American Airlines,NYC,PAR,15h 35m ,1 stop ,425.33,2022-04-10,2022,4,10
2995,United Airlines,NYC,PAR,16h 30m ,1 stop ,425.33,2022-04-10,2022,4,10
2996,American Airlines,NYC,PAR,17h 01m ,1 stop ,425.33,2022-04-10,2022,4,10
2997,Lufthansa,NYC,PAR,7h 05m ,nonstop ,423.73,2022-04-12,2022,4,12
2998,American Airlines,NYC,PAR,7h 10m ,nonstop ,423.73,2022-04-12,2022,4,12
2999,Delta,NYC,PAR,7h 30m ,nonstop ,423.73,2022-04-12,2022,4,12
3000,Air France,NYC,PAR,7h 25m ,nonstop ,436.27,2022-04-12,2022,4,12
3001,JetBlue,NYC,PAR,7h 10m ,nonstop ,498.67,2022-04-12,2022,4,12
3002,SAS,NYC,PAR,10h 45m ,1 stop ,350.67,2022-04-12,2022,4,12
3003,Delta,NYC,PAR,10h 16m ,1 stop ,428.27,2022-04-12,2022,4,12
3004,SWISS,NYC,PAR,9h 55m ,1 stop ,441.07,2022-04-12,2022,4,12
3005,American Airlines,NYC,PAR,9h 25m ,1 stop ,445.07,2022-04-12,2022,4,12
3006,American Airlines,NYC,PAR,9h 30m ,1 stop ,445.07,2022-04-12,2022,4,12
3007,American Airlines,NYC,PAR,9h 40m ,1 stop ,445.07,2022-04-12,2022,4,12
3008,American Airlines,NYC,PAR,9h 40m ,1 stop ,445.07,2022-04-12,2022,4,12
3009,American Airlines,NYC,PAR,9h 45m ,1 stop ,445.07,2022-04-12,2022,4,12
3010,American Airlines,NYC,PAR,9h 50m ,1 stop ,445.07,2022-04-12,2022,4,12
3011,American Airlines,NYC,PAR,10h 15m ,1 stop ,445.07,2022-04-12,2022,4,12
3012,American Airlines,NYC,PAR,9h 50m ,1 stop ,445.07,2022-04-12,2022,4,12
3013,American Airlines,NYC,PAR,10h 15m ,1 stop ,445.07,2022-04-12,2022,4,12
3014,American Airlines,NYC,PAR,10h 20m ,1 stop ,445.07,2022-04-12,2022,4,12
3015,American Airlines,NYC,PAR,11h 05m ,1 stop ,445.07,2022-04-12,2022,4,12
3016,Delta,NYC,PAR,10h 10m ,1 stop ,447.47,2022-04-12,2022,4,12
3017,Lufthansa,NYC,PAR,10h 30m ,1 stop ,460.53,2022-04-12,2022,4,12
3018,"United Airlines, Lufthansa",NYC,PAR,9h 40m ,1 stop ,462.4,2022-04-12,2022,4,12
3019,"United Airlines, Lufthansa",NYC,PAR,10h 30m ,1 stop ,462.4,2022-04-12,2022,4,12
3020,Air France,NYC,PAR,10h 05m ,1 stop ,614.93,2022-04-12,2022,4,12
3021,Aer Lingus,NYC,PAR,9h 35m ,1 stop ,770.93,2022-04-12,2022,4,12
3022,"United Airlines, British Airways",NYC,PAR,10h 15m ,1 stop ,3258.4,2022-04-12,2022,4,12
3023,"United Airlines, British Airways",NYC,PAR,10h 15m ,1 stop ,3258.4,2022-04-12,2022,4,12
3024,"United Airlines, Air France",NYC,PAR,10h 10m ,1 stop ,4107.47,2022-04-12,2022,4,12
3025,"United Airlines, Air France",NYC,PAR,10h 25m ,1 stop ,4107.47,2022-04-12,2022,4,12
3026,"United Airlines, Air France",NYC,PAR,11h 10m ,1 stop ,4107.47,2022-04-12,2022,4,12
3027,French Bee,NYC,PAR,7h 25m ,nonstop ,298.93,2022-04-15,2022,4,15
3028,Lufthansa,NYC,PAR,7h 05m ,nonstop ,473.6,2022-04-15,2022,4,15
3029,Delta,NYC,PAR,7h 30m ,nonstop ,473.6,2022-04-15,2022,4,15
3030,Air France,NYC,PAR,7h 40m ,nonstop ,492.0,2022-04-15,2022,4,15
3031,American Airlines,NYC,PAR,7h 10m ,nonstop ,548.53,2022-04-15,2022,4,15
3032,JetBlue,NYC,PAR,7h 10m ,nonstop ,548.53,2022-04-15,2022,4,15
3033,SAS,NYC,PAR,10h 40m ,1 stop ,350.67,2022-04-15,2022,4,15
3034,SWISS,NYC,PAR,9h 55m ,1 stop ,490.93,2022-04-15,2022,4,15
3035,Delta,NYC,PAR,9h 40m ,1 stop ,497.6,2022-04-15,2022,4,15
3036,KLM,NYC,PAR,10h 20m ,1 stop ,499.47,2022-04-15,2022,4,15
3037,Lufthansa,NYC,PAR,10h 30m ,1 stop ,510.4,2022-04-15,2022,4,15
3038,"United Airlines, Lufthansa",NYC,PAR,9h 40m ,1 stop ,512.27,2022-04-15,2022,4,15
3039,"United Airlines, Lufthansa",NYC,PAR,10h 30m ,1 stop ,512.27,2022-04-15,2022,4,15
3040,American Airlines,NYC,PAR,9h 25m ,1 stop ,570.13,2022-04-15,2022,4,15
3041,American Airlines,NYC,PAR,9h 30m ,1 stop ,570.13,2022-04-15,2022,4,15
3042,SAS,NYC,PAR,10h 40m ,1 stop ,350.67,2022-04-15,2022,4,15
3043,SAS,NYC,PAR,13h 25m ,1 stop ,344.8,2022-04-15,2022,4,15
3044,TAP AIR PORTUGAL,NYC,PAR,14h 35m ,1 stop ,400.0,2022-04-15,2022,4,15
3045,"TAP AIR PORTUGAL, Ryanair",NYC,PAR,10h 45m ,1 stop ,436.8,2022-04-15,2022,4,15
3046,Royal Air Maroc,NYC,PAR,13h 35m ,1 stop ,444.8,2022-04-15,2022,4,15
3047,Vueling,NYC,PAR,12h 50m ,1 stop ,449.33,2022-04-15,2022,4,15
3048,TAP AIR PORTUGAL,NYC,PAR,10h 50m ,1 stop ,455.47,2022-04-15,2022,4,15
3049,TAP AIR PORTUGAL,NYC,PAR,14h 00m ,1 stop ,455.47,2022-04-15,2022,4,15
3050,TAP AIR PORTUGAL,NYC,PAR,11h 50m ,1 stop ,456.8,2022-04-15,2022,4,15
3051,Air Canada,NYC,PAR,9h 55m ,1 stop ,473.6,2022-04-15,2022,4,15
3052,Air Canada,NYC,PAR,10h 05m ,1 stop ,473.6,2022-04-15,2022,4,15
3053,Air Canada,NYC,PAR,12h 00m ,1 stop ,473.6,2022-04-15,2022,4,15
3054,"Finnair, Transavia France",NYC,PAR,11h 40m ,1 stop ,474.13,2022-04-15,2022,4,15
3055,United Airlines,NYC,PAR,10h 23m ,1 stop ,475.2,2022-04-15,2022,4,15
3056,United Airlines,NYC,PAR,11h 55m ,1 stop ,475.2,2022-04-15,2022,4,15
3057,United Airlines,NYC,PAR,12h 30m ,1 stop ,475.2,2022-04-15,2022,4,15
3058,United Airlines,NYC,PAR,13h 30m ,1 stop ,475.2,2022-04-15,2022,4,15
3059,United Airlines,NYC,PAR,13h 35m ,1 stop ,475.2,2022-04-15,2022,4,15
3060,Delta,NYC,PAR,12h 15m ,1 stop ,478.13,2022-04-15,2022,4,15
3061,Air Canada,NYC,PAR,10h 50m ,1 stop ,479.2,2022-04-15,2022,4,15
3062,Air Canada,NYC,PAR,12h 15m ,1 stop ,479.2,2022-04-15,2022,4,15
3063,Virgin Atlantic,NYC,PAR,11h 25m ,1 stop ,481.07,2022-04-15,2022,4,15
3064,Virgin Atlantic,NYC,PAR,12h 05m ,1 stop ,481.07,2022-04-15,2022,4,15
3065,SWISS,NYC,PAR,9h 55m ,1 stop ,486.13,2022-04-15,2022,4,15
3066,Lufthansa,NYC,PAR,10h 55m ,1 stop ,492.0,2022-04-15,2022,4,15
3067,Lufthansa,NYC,PAR,11h 55m ,1 stop ,492.0,2022-04-15,2022,4,15
3068,United Airlines,NYC,PAR,11h 55m ,1 stop ,493.6,2022-04-15,2022,4,15
3069,Air France,NYC,PAR,10h 10m ,1 stop ,493.87,2022-04-15,2022,4,15
3070,Air France,NYC,PAR,9h 40m ,1 stop ,495.47,2022-04-15,2022,4,15
3071,Air France,NYC,PAR,11h 20m ,1 stop ,495.47,2022-04-15,2022,4,15
3072,Air France,NYC,PAR,10h 55m ,1 stop ,496.53,2022-04-15,2022,4,15
3073,Delta,NYC,PAR,9h 55m ,1 stop ,497.6,2022-04-15,2022,4,15
3074,Delta,NYC,PAR,10h 10m ,1 stop ,497.6,2022-04-15,2022,4,15
3075,Delta,NYC,PAR,10h 20m ,1 stop ,497.6,2022-04-15,2022,4,15
3076,Delta,NYC,PAR,10h 25m ,1 stop ,497.6,2022-04-15,2022,4,15
3077,Delta,NYC,PAR,10h 55m ,1 stop ,497.6,2022-04-15,2022,4,15
3078,Delta,NYC,PAR,11h 20m ,1 stop ,497.6,2022-04-15,2022,4,15
3079,Delta,NYC,PAR,11h 25m ,1 stop ,497.6,2022-04-15,2022,4,15
3080,Delta,NYC,PAR,12h 10m ,1 stop ,497.6,2022-04-15,2022,4,15
3081,Delta,NYC,PAR,12h 20m ,1 stop ,497.6,2022-04-15,2022,4,15
3082,Delta,NYC,PAR,12h 25m ,1 stop ,497.6,2022-04-15,2022,4,15
3083,KLM,NYC,PAR,9h 55m ,1 stop ,499.47,2022-04-15,2022,4,15
3084,KLM,NYC,PAR,10h 20m ,1 stop ,499.47,2022-04-15,2022,4,15
3085,Virgin Atlantic,NYC,PAR,10h 25m ,1 stop ,500.8,2022-04-15,2022,4,15
3086,Virgin Atlantic,NYC,PAR,10h 40m ,1 stop ,500.8,2022-04-15,2022,4,15
3087,"British Airways, Air France",NYC,PAR,11h 15m ,1 stop ,502.4,2022-04-15,2022,4,15
3088,KLM,NYC,PAR,11h 25m ,1 stop ,502.93,2022-04-15,2022,4,15
3089,KLM,NYC,PAR,11h 50m ,1 stop ,502.93,2022-04-15,2022,4,15
3090,Lufthansa,NYC,PAR,9h 40m ,1 stop ,510.4,2022-04-15,2022,4,15
3091,Lufthansa,NYC,PAR,10h 30m ,1 stop ,510.4,2022-04-15,2022,4,15
3092,Lufthansa,NYC,PAR,10h 30m ,1 stop ,510.4,2022-04-15,2022,4,15
3093,Lufthansa,NYC,PAR,11h 40m ,1 stop ,510.4,2022-04-15,2022,4,15
3094,Lufthansa,NYC,PAR,12h 30m ,1 stop ,510.4,2022-04-15,2022,4,15
3095,Air Canada,NYC,PAR,11h 50m ,1 stop ,516.27,2022-04-15,2022,4,15
3096,TAP AIR PORTUGAL,NYC,PAR,11h 30m ,1 stop ,518.93,2022-04-15,2022,4,15
3097,Air Canada,NYC,PAR,11h 10m ,1 stop ,522.13,2022-04-15,2022,4,15
3098,Air Canada,NYC,PAR,12h 20m ,1 stop ,522.13,2022-04-15,2022,4,15
3099,Air France,NYC,PAR,11h 15m ,1 stop ,554.93,2022-04-15,2022,4,15
3100,American Airlines,NYC,PAR,9h 25m ,1 stop ,570.13,2022-04-15,2022,4,15
3101,American Airlines,NYC,PAR,9h 30m ,1 stop ,570.13,2022-04-15,2022,4,15
3102,American Airlines,NYC,PAR,9h 45m ,1 stop ,570.13,2022-04-15,2022,4,15
3103,American Airlines,NYC,PAR,9h 50m ,1 stop ,570.13,2022-04-15,2022,4,15
3104,American Airlines,NYC,PAR,10h 25m ,1 stop ,570.13,2022-04-15,2022,4,15
3105,American Airlines,NYC,PAR,11h 10m ,1 stop ,570.13,2022-04-15,2022,4,15
3106,British Airways,NYC,PAR,9h 20m ,1 stop ,572.0,2022-04-15,2022,4,15
3107,British Airways,NYC,PAR,9h 45m ,1 stop ,572.0,2022-04-15,2022,4,15
3108,British Airways,NYC,PAR,9h 50m ,1 stop ,572.0,2022-04-15,2022,4,15
3109,Vueling,NYC,PAR,18h 15m ,1 stop ,361.07,2022-04-15,2022,4,15
3110,TAP AIR PORTUGAL,NYC,PAR,20h 05m ,1 stop ,400.0,2022-04-15,2022,4,15
3111,Vueling,NYC,PAR,18h 05m ,1 stop ,437.07,2022-04-15,2022,4,15
3112,Royal Air Maroc,NYC,PAR,15h 00m ,1 stop ,444.8,2022-04-15,2022,4,15
3113,Royal Air Maroc,NYC,PAR,15h 25m ,1 stop ,444.8,2022-04-15,2022,4,15
3114,Royal Air Maroc,NYC,PAR,16h 35m ,1 stop ,444.8,2022-04-15,2022,4,15
3115,Royal Air Maroc,NYC,PAR,19h 45m ,1 stop ,444.8,2022-04-15,2022,4,15
3116,TAP AIR PORTUGAL,NYC,PAR,15h 15m ,1 stop ,455.47,2022-04-15,2022,4,15
3117,Air France,NYC,PAR,7h 40m ,nonstop ,421.87,2022-04-19,2022,4,19
3118,Lufthansa,NYC,PAR,7h 05m ,nonstop ,423.73,2022-04-19,2022,4,19
3119,American Airlines,NYC,PAR,7h 10m ,nonstop ,423.73,2022-04-19,2022,4,19
3120,Delta,NYC,PAR,7h 30m ,nonstop ,423.73,2022-04-19,2022,4,19
3121,JetBlue,NYC,PAR,7h 10m ,nonstop ,498.67,2022-04-19,2022,4,19
3122,SAS,NYC,PAR,10h 45m ,1 stop ,350.67,2022-04-19,2022,4,19
3123,TAP AIR PORTUGAL,NYC,PAR,10h 50m ,1 stop ,410.4,2022-04-19,2022,4,19
3124,Air France,NYC,PAR,10h 16m ,1 stop ,429.87,2022-04-19,2022,4,19
3125,Lufthansa,NYC,PAR,10h 55m ,1 stop ,442.13,2022-04-19,2022,4,19
3126,American Airlines,NYC,PAR,9h 25m ,1 stop ,445.07,2022-04-19,2022,4,19
3127,American Airlines,NYC,PAR,9h 30m ,1 stop ,445.07,2022-04-19,2022,4,19
3128,American Airlines,NYC,PAR,9h 40m ,1 stop ,445.07,2022-04-19,2022,4,19
3129,American Airlines,NYC,PAR,9h 40m ,1 stop ,445.07,2022-04-19,2022,4,19
3130,American Airlines,NYC,PAR,9h 45m ,1 stop ,445.07,2022-04-19,2022,4,19
3131,American Airlines,NYC,PAR,9h 50m ,1 stop ,445.07,2022-04-19,2022,4,19
3132,American Airlines,NYC,PAR,10h 20m ,1 stop ,445.07,2022-04-19,2022,4,19
3133,American Airlines,NYC,PAR,11h 05m ,1 stop ,445.07,2022-04-19,2022,4,19
3134,Delta,NYC,PAR,9h 55m ,1 stop ,447.47,2022-04-19,2022,4,19
3135,KLM,NYC,PAR,10h 20m ,1 stop ,449.33,2022-04-19,2022,4,19
3136,"United Airlines, Lufthansa",NYC,PAR,10h 30m ,1 stop ,462.4,2022-04-19,2022,4,19
3137,American Airlines,NYC,PAR,10h 15m ,1 stop ,488.0,2022-04-19,2022,4,19
3138,Air France,NYC,PAR,10h 05m ,1 stop ,614.93,2022-04-19,2022,4,19
3139,"United Airlines, SWISS",NYC,PAR,10h 45m ,1 stop ,627.73,2022-04-19,2022,4,19
3140,Aer Lingus,NYC,PAR,10h 10m ,1 stop ,753.6,2022-04-19,2022,4,19
3141,Aer Lingus,NYC,PAR,9h 35m ,1 stop ,759.2,2022-04-19,2022,4,19
3142,Austrian Airlines,NYC,PAR,14h 05m ,2 stops ,551.47,2022-04-19,2022,4,19
3143,La Compagnie,NYC,PAR,7h 20m ,nonstop ,2380.27,2022-04-19,2022,4,19
3144,TAP AIR PORTUGAL,NYC,PAR,10h 50m ,1 stop ,371.73,2022-04-19,2022,4,19
3145,TAP AIR PORTUGAL,NYC,PAR,11h 50m ,1 stop ,371.73,2022-04-19,2022,4,19
3146,TAP AIR PORTUGAL,NYC,PAR,14h 00m ,1 stop ,371.73,2022-04-19,2022,4,19
3147,TAP AIR PORTUGAL,NYC,PAR,15h 00m ,1 stop ,371.73,2022-04-19,2022,4,19
3148,TAP AIR PORTUGAL,NYC,PAR,15h 15m ,1 stop ,371.73,2022-04-19,2022,4,19
3149,TAP AIR PORTUGAL,NYC,PAR,16h 15m ,1 stop ,371.73,2022-04-19,2022,4,19
3150,TAP AIR PORTUGAL,NYC,PAR,11h 30m ,1 stop ,373.6,2022-04-19,2022,4,19
3151,TAP AIR PORTUGAL,NYC,PAR,14h 10m ,1 stop ,373.6,2022-04-19,2022,4,19
3152,TAP AIR PORTUGAL,NYC,PAR,16h 10m ,1 stop ,373.6,2022-04-19,2022,4,19
3153,TAP AIR PORTUGAL,NYC,PAR,16h 40m ,1 stop ,373.6,2022-04-19,2022,4,19
3154,TAP AIR PORTUGAL,NYC,PAR,17h 40m ,1 stop ,373.6,2022-04-19,2022,4,19
3155,TAP AIR PORTUGAL,NYC,PAR,18h 00m ,1 stop ,373.6,2022-04-19,2022,4,19
3156,"British Airways, Air France",NYC,PAR,10h 40m ,1 stop ,399.47,2022-04-19,2022,4,19
3157,British Airways,NYC,PAR,10h 40m ,1 stop ,402.13,2022-04-19,2022,4,19
3158,British Airways,NYC,PAR,11h 40m ,1 stop ,407.73,2022-04-19,2022,4,19
3159,Air France,NYC,PAR,11h 05m ,1 stop ,421.87,2022-04-19,2022,4,19
3160,Air Canada,NYC,PAR,9h 55m ,1 stop ,424.8,2022-04-19,2022,4,19
3161,Air Canada,NYC,PAR,10h 05m ,1 stop ,424.8,2022-04-19,2022,4,19
3162,Air Canada,NYC,PAR,11h 50m ,1 stop ,424.8,2022-04-19,2022,4,19
3163,Air Canada,NYC,PAR,12h 00m ,1 stop ,424.8,2022-04-19,2022,4,19
3164,United Airlines,NYC,PAR,10h 09m ,1 stop ,425.33,2022-04-19,2022,4,19
3165,United Airlines,NYC,PAR,10h 23m ,1 stop ,425.33,2022-04-19,2022,4,19
3166,American Airlines,NYC,PAR,11h 35m ,1 stop ,425.33,2022-04-19,2022,4,19
3167,United Airlines,NYC,PAR,11h 55m ,1 stop ,425.33,2022-04-19,2022,4,19
3168,American Airlines,NYC,PAR,12h 04m ,1 stop ,425.33,2022-04-19,2022,4,19
3169,United Airlines,NYC,PAR,12h 30m ,1 stop ,425.33,2022-04-19,2022,4,19
3170,United Airlines,NYC,PAR,12h 31m ,1 stop ,425.33,2022-04-19,2022,4,19
3171,Delta,NYC,PAR,10h 15m ,1 stop ,428.27,2022-04-19,2022,4,19
3172,Delta,NYC,PAR,10h 15m ,1 stop ,428.27,2022-04-19,2022,4,19
3173,Delta,NYC,PAR,10h 16m ,1 stop ,428.27,2022-04-19,2022,4,19
3174,Delta,NYC,PAR,11h 15m ,1 stop ,428.27,2022-04-19,2022,4,19
3175,Delta,NYC,PAR,11h 16m ,1 stop ,428.27,2022-04-19,2022,4,19
3176,Delta,NYC,PAR,11h 30m ,1 stop ,428.27,2022-04-19,2022,4,19
3177,Delta,NYC,PAR,11h 55m ,1 stop ,428.27,2022-04-19,2022,4,19
3178,Delta,NYC,PAR,11h 59m ,1 stop ,428.27,2022-04-19,2022,4,19
3179,Delta,NYC,PAR,12h 15m ,1 stop ,428.27,2022-04-19,2022,4,19
3180,Delta,NYC,PAR,12h 26m ,1 stop ,428.27,2022-04-19,2022,4,19
3181,Delta,NYC,PAR,12h 40m ,1 stop ,428.27,2022-04-19,2022,4,19
3182,American Airlines,NYC,PAR,12h 48m ,1 stop ,428.27,2022-04-19,2022,4,19
3183,Virgin Atlantic,NYC,PAR,10h 25m ,1 stop ,429.6,2022-04-19,2022,4,19
3184,Virgin Atlantic,NYC,PAR,10h 40m ,1 stop ,429.6,2022-04-19,2022,4,19
3185,Virgin Atlantic,NYC,PAR,11h 25m ,1 stop ,429.6,2022-04-19,2022,4,19
3186,Air Canada,NYC,PAR,10h 50m ,1 stop ,431.2,2022-04-19,2022,4,19
3187,Air Canada,NYC,PAR,12h 15m ,1 stop ,431.2,2022-04-19,2022,4,19
3188,Air Canada,NYC,PAR,12h 20m ,1 stop ,431.2,2022-04-19,2022,4,19
3189,French Bee,NYC,PAR,7h 25m ,nonstop ,268.8,2022-04-22,2022,4,22
3190,Lufthansa,NYC,PAR,7h 05m ,nonstop ,473.6,2022-04-22,2022,4,22
3191,American Airlines,NYC,PAR,7h 10m ,nonstop ,473.6,2022-04-22,2022,4,22
